Tipo;Ítem inventariable;Producto con variantes;Venta en negativo;Nombre;Referencia;Unidad de medida;Categoría;Descripción;Costo inicial;Precio base;Impuesto;Precio total;Precio: General;Código cuenta contable;Cuenta contable;Código cuenta de inventario;Cuenta de inventario;Código cuenta de costo de venta;Cuenta de costo de venta;Código de barras
Producto;Si;No;Si;SOMBRERO RAFIA TOSTADO/CHOCOLATE L;OT130330021-52-L;Unidad;ACCESORIOS;SOMBRERO;0;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO RAFIA TOSTADO/CHOCOLATE XL;OT130330021-52-XL;Unidad;ACCESORIOS;SOMBRERO;0;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO RAFIA TOSTADO/CHOCOLATE XXL;OT130330021-52-XXL;Unidad;ACCESORIOS;SOMBRERO;0;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO RAFIA NATURAL/NEGRO XS;OT130330008-1-XS;Unidad;ACCESORIOS;SOMBRERO;0;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO RAFIA NATURAL/NEGRO S;OT130330008-1-S;Unidad;ACCESORIOS;SOMBRERO;0;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO RAFIA NATURAL/NEGRO M;OT130330008-1-M;Unidad;ACCESORIOS;SOMBRERO;0;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO RAFIA NATURAL/NEGRO L;OT130330008-1-L;Unidad;ACCESORIOS;SOMBRERO;0;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO RAFIA NATURAL/NEGRO XL;OT130330008-1-XL;Unidad;ACCESORIOS;SOMBRERO;0;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO RAFIA NATURAL/NEGRO XXL;OT130330008-1-XXL;Unidad;ACCESORIOS;SOMBRERO;0;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO ALGODON TOSTADO/CHOCOLATE XS;OT130320021-52-XS;Unidad;ACCESORIOS;SOMBRERO;0;39990;;39990;39990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO ALGODON TOSTADO/CHOCOLATE S;OT130320021-52-S;Unidad;ACCESORIOS;SOMBRERO;0;39990;;39990;39990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO ALGODON TOSTADO/CHOCOLATE M;OT130320021-52-M;Unidad;ACCESORIOS;SOMBRERO;0;39990;;39990;39990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO ALGODON TOSTADO/CHOCOLATE L;OT130320021-52-L;Unidad;ACCESORIOS;SOMBRERO;0;39990;;39990;39990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO ALGODON TOSTADO/CHOCOLATE XL;OT130320021-52-XL;Unidad;ACCESORIOS;SOMBRERO;0;39990;;39990;39990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO ALGODON TOSTADO/CHOCOLATE XXL;OT130320021-52-XXL;Unidad;ACCESORIOS;SOMBRERO;0;39990;;39990;39990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MONEDERO GRACE IGUANA VERDE;MC020290710;Unidad;MARRO CHICA;MONEDERO;24990;26990;;26990;26990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CARTUCHERA MONT BRIDGE MALBEC;MC020360315;Unidad;MARRO CHICA;CARTUCHERA;34990;39990;;39990;39990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA MILO SIMPLE SALLY NEGRO;MC020432201;Unidad;MARRO CHICA;BILLETERA;55990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA MILO SIMPLE SALLY SUELA;MC020432202;Unidad;MARRO CHICA;BILLETERA;55990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA MILO SIMPLE FIORENTINO CEDRO;MC020431623;Unidad;MARRO CHICA;BILLETERA;55990;59990;;59990;59990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CAP JOCKEY NAPADO NEGRO;OT090440101;Unidad;ACCESORIOS;GORRA;69990;69990;;69990;69990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CAP JOCKEY CARPINCHO OXIDO;OT090442456;Unidad;ACCESORIOS;GORRA;79990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;BILLETERA BEIJING BRIDGE MALBEC;MC020480315;Unidad;MARRO CHICA;BILLETERA;95990;99990;;99990;99990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALLAVES RONAN PONT NEGRO;MC020642301;Unidad;MARRO CHICA;PORTALLAVES;59990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
?Producto;Si;No;Si;PORTALLAVES RONAN PONT WISKY;MC020642325;Unidad;MARRO CHICA;PORTALLAVES;59990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALLAVES RONAN FIORENTINO CEDRO;MC020641623;Unidad;MARRO CHICA;PORTALLAVES;59990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PANTUFLA GALO CARPINCHO CHOCOLATE 41;CA090112452-41;Unidad;CALZADO;PANTUFLA;0;14990;;14990;14990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TAG AMAYA VAQUETA  CHOCOLATE;MC020530452;Unidad;ACCESORIOS;TAG;12990;12990;;12990;12990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TAG AMAYA VAQUETA  NATURAL;MC020530408;Unidad;ACCESORIOS;TAG;12990;12990;;12990;12990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TAG AMAYA VAQUETA  NEGRO;MC020530401;Unidad;ACCESORIOS;TAG;12990;12990;;12990;12990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PANTUFLA GALO CARPINCHO CHOCOLATE 42;CA090112452-42;Unidad;CALZADO;PANTUFLA;0;14990;;14990;14990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PANTUFLA GALO CARPINCHO CHOCOLATE 43;CA090112452-43;Unidad;CALZADO;PANTUFLA;0;14990;;14990;14990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PANTUFLA GALO CARPINCHO CHOCOLATE 44;CA090112452-44;Unidad;CALZADO;PANTUFLA;0;14990;;14990;14990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PANTUFLA GALO CARPINCHO CHOCOLATE 45;CA090112452-45;Unidad;CALZADO;PANTUFLA;0;14990;;14990;14990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PORTALENTES ORION BRIDGE MALBEC;MC020110315;Unidad;MARRO CHICA;PORTALENTES;12990;12990;;12990;12990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO RUBI IGUANA VERDE;MC020270710;Unidad;MARRO CHICA;TARJETERO;13990;14990;;14990;14990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TOTE LUCERO GRANDE LIENZO CRUDO;OT120460000;Unidad;ACCESORIOS;OTROS;0;0;;0;0;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TOTE LUCERO MEDIANO LIENZO CRUDO;OT120470000;Unidad;ACCESORIOS;OTROS;0;0;;0;0;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA URBANA CUERO BORGOÑA 39;CA060010332-39;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA URBANA CUERO BORGOÑA 40;CA060010332-40;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA URBANA CUERO BORGOÑA 41;CA060010332-41;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA URBANA CUERO BORGOÑA 42;CA060010332-42;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA URBANA CUERO BORGOÑA 43;CA060010332-43;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA URBANA CUERO BORGOÑA 44;CA060010332-44;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA URBANA CUERO BORGOÑA 45;CA060010332-45;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;MOCHILA PIETRO BRIDGE CARAMELO;MG010640303;Unidad;MARRO GRANDE;MOCHILA;399990;449990;;449990;449990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CARTERA IBERA FIORENTINO CEDRO;MG010961623;Unidad;MARRO GRANDE;CARETERA;64990;64990;;64990;64990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;NECESSAIRE LANIN FIORENTINO CEDRO;MC010421623;Unidad;MARRO CHICA;NECESSAIRE;94990;99990;;99990;99990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CARTERA IBERA SALLY SUELA;MG010962202;Unidad;MARRO GRANDE;CARTERA;64990;64990;;64990;64990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CARTERA IBERA SALLY NEGRO;MG010962201;Unidad;MARRO GRANDE;CARTERA;64990;64990;;64990;64990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO RUBI BRIDGE MALBEC;MC020270315;Unidad;MARRO CHICA;TARJETERO;12990;14990;;14990;14990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;LLAVERO KAREN AZUL/AVELLANA;OT020480309-55;Unidad;ACCESORIOS;LLAVERO;20990;21990;;21990;21990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;LLAVERO KAREN AZUL/MARSALA;OT020480309-18;Unidad;ACCESORIOS;LLAVERO;20990;21990;;21990;21990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;LLAVERO KAREN NEGRO/OXIDO;OT020480301-56;Unidad;ACCESORIOS;LLAVERO;20990;21990;;21990;21990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;LLAVERO KAREN NEGRO/VESUBIO;OT020480301-50;Unidad;ACCESORIOS;LLAVERO;20990;21990;;21990;21990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;LLAVERO KAREN NEGRO/GRIS MEDIO;OT020480301-17;Unidad;ACCESORIOS;LLAVERO;20990;21990;;21990;21990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;TARJETERO RUBI DUNA NEGRO;MC020271201;Unidad;MARRO CHICA;TARJETERO;12990;14990;;14990;14990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;LLAVERO KAREN MALBEC/MARSALA;OT020480315-18;Unidad;ACCESORIOS;LLAVERO;20990;21990;;21990;21990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;LLAVERO KAREN MALBEC/AZUL;OT020480315-09;Unidad;ACCESORIOS;LLAVERO;20990;21990;;21990;21990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;LLAVERO KAREN CARAMELO/OLIVE;OT020480303-16;Unidad;ACCESORIOS;LLAVERO;20990;21990;;21990;21990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;LLAVERO KAREN CARAMELO/MARSALA;OT020480303-18;Unidad;ACCESORIOS;LLAVERO;20990;21990;;21990;21990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;LLAVERO KAREN TABACO/OLIVE;OT020480304-16;Unidad;ACCESORIOS;LLAVERO;20990;21990;;21990;21990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;LLAVERO KAREN TABACO/AVELLANA;OT020480304-55;Unidad;ACCESORIOS;LLAVERO;20990;21990;;21990;21990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;LLAVERO KAREN CARAMELO/CAFE;OT020480303-58;Unidad;ACCESORIOS;LLAVERO;20990;21990;;21990;21990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PRODUCTO OUTLET 24990;OUT24990;Unidad;OUTLET;OUTLET;24990;24990;;24990;24990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;PRODUCTO OUTLET 49990;OUT49990;Unidad;OUTLET;OUTLET;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA URBANA CUERO TABACO 39;CA060010304-39;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA URBANA CUERO TABACO 40;CA060010304-40;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA URBANA CUERO TABACO 41;CA060010304-41;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA URBANA CUERO TABACO 42;CA060010304-42;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA URBANA CUERO TABACO 43;CA060010304-43;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA URBANA CUERO TABACO 44;CA060010304-44;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA URBANA CUERO TABACO 45;CA060010304-45;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO NEGRO 39;CA170120001-39;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO NEGRO 40;CA170120001-40;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO NEGRO 41;CA170120001-41;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO NEGRO 42;CA170120001-42;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO NEGRO 43;CA170120001-43;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO NEGRO 44;CA170120001-44;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO TABACO 39;CA170120004-39;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO TABACO 40;CA170120004-40;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO TABACO 41;CA170120004-41;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO TABACO 42;CA170120004-42;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO TABACO 43;CA170120004-43;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO TABACO 44;CA170120004-44;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO TABACO 45;CA170120004-45;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO BORGOÑA 39;CA170120032-39;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO BORGOÑA 40;CA170120032-40;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO BORGOÑA 41;CA170120032-41;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO BORGOÑA 42;CA170120032-42;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO BORGOÑA 43;CA170120032-43;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO BORGOÑA 44;CA170120032-44;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO BORGOÑA 45;CA170120032-45;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO AZUL 39;CA170120009-39;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO AZUL 40;CA170120009-40;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO AZUL 41;CA170120009-41;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO AZUL 42;CA170120009-42;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO AZUL 43;CA170120009-43;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO AZUL 44;CA170120009-44;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;ZAPATILLA MATEO CUERO AZUL 45;CA170120009-45;Unidad;CALZADO;ZAPATILLA;119990;79990;;79990;79990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO FABIO CUERO ENGRASADO NEGRO S;OT130492501-S;Unidad;ACCESORIOS;SOMBRERO;120990;99990;;99990;99990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO FABIO CUERO ENGRASADO NEGRO M;OT130492501-M;Unidad;ACCESORIOS;SOMBREROS;120990;99990;;99990;99990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO FABIO CUERO ENGRASADO NEGRO L;OT130492501-L;Unidad;ACCESORIOS;SOMBRERO;120990;99990;;99990;99990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO FABIO CUERO ENGRASADO NEGRO XL;OT130492501-XL;Unidad;ACCESORIOS;SOMBRERO;120990;99990;;99990;99990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO FABIO CUERO ENGRASADO NEGRO XXL;OT130492501-XXL;Unidad;ACCESORIOS;SOMBRERO;120990;99990;;99990;99990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO FABIO CUERO ENGRASADO CHOCOLATE S;OT130492552-S;Unidad;ACCESORIOS;SOMBRERO;120990;99990;;99990;99990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO FABIO CUERO ENGRASADO CHOCOLATE M;OT130492552-M;Unidad;ACCESORIOS;SOMBRERO;120990;99990;;99990;99990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO FABIO CUERO ENGRASADO CHOCOLATE L;OT130492552-L;Unidad;ACCESORIOS;SOMBRERO;120990;99990;;99990;99990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO FABIO CUERO ENGRASADO CHOCOLATE XL;OT130492552-XL;Unidad;ACCESORIOS;SOMBRERO;120990;99990;;99990;99990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;SOMBRERO FABIO CUERO ENGRASADO CHOCOLATE XXL;OT130492552-XXL;Unidad;ACCESORIOS;SOMBRERO;120990;99990;;99990;99990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA NEGRO S;OT130502601-S;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA NEGRO M;OT130502601-M;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA NEGRO L;OT130502601-L;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA NEGRO XL;OT130502601-XL;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA NEGRO XXL;OT130502601-XXL;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA GRIS S;OT130502612-S;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA GRIS M;OT130502612-M;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA GRIS L;OT130502612-L;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA GRIS XL;OT130502612-XL;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA GRIS XXL;OT130502612-XXL;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA BEIGE S;OT130502611-S;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA BEIGE M;OT130502611-M;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA BEIGE L;OT130502611-L;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA BEIGE XL;OT130502611-XL;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA BEIGE XXL;OT130502611-XXL;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA VERDE S;OT130502610-S;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA VERDE M;OT130502610-M;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA VERDE L;OT130502610-L;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA VERDE XL;OT130502610-XL;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;GORRO VENTO PAÑO LANA VERDE XXL;OT130502610-XXL;Unidad;ACCESORIOS;GORRO;49990;49990;;49990;49990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CAMPERA CRUX MICROFIBRA AZUL S;TX130102709-S;Unidad;TEXTIL;CAMPERA;223990;99990;;99990;99990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CAMPERA CRUX MICROFIBRA AZUL M;TX130102709-M;Unidad;TEXTIL;CAMPERA;223990;99990;;99990;99990;;Ventas;;Mercaderías;;Costo de la mercadería;
Producto;Si;No;Si;CAMPERA CRUX MICROFIBRA AZUL L;TX130102709-L;Unidad;TEXTIL;CAMPERA;223990;99990;;99990;99990;;Ventas;;Mercaderías;;Costo de la mercadería;
